index,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length
1217,26,38000,RENT,6.0,PERSONAL,C,1000,15.27,0,1,3
1218,24,32000,RENT,2.0,EDUCATION,C,1000,13.06,1,0,3
1219,21,38400,RENT,5.0,PERSONAL,C,1000,14.22,0,1,3
1220,25,33600,RENT,0.0,EDUCATION,D,1000,15.57,1,1,2
1221,24,39996,RENT,2.0,EDUCATION,A,1000,7.49,0,0,3
1222,22,40000,RENT,3.0,DEBTCONSOLIDATION,A,1000,7.9,0,0,4
1223,23,40000,RENT,2.0,EDUCATION,A,1000,6.03,0,0,2
1224,24,40000,RENT,1.0,MEDICAL,B,1000,10.99,0,0,3
1225,25,26400,MORTGAGE,5.0,MEDICAL,C,5975,12.99,0,1,4
1226,23,40000,RENT,3.0,VENTURE,B,1000,10.62,0,0,4
1227,24,40000,RENT,4.0,EDUCATION,A,1000,6.76,0,0,4
1228,21,34500,RENT,4.0,DEBTCONSOLIDATION,E,1000,16.45,1,0,2
1229,22,40800,RENT,6.0,VENTURE,A,1000,6.91,0,0,2
1230,22,42000,RENT,3.0,DEBTCONSOLIDATION,B,1000,9.62,0,0,3
1231,24,42000,RENT,2.0,VENTURE,C,1000,13.16,0,0,2
1232,23,43000,RENT,7.0,EDUCATION,A,1000,7.51,0,0,3
1233,25,26400,MORTGAGE,1.0,HOMEIMPROVEMENT,B,4000,10.74,0,0,3
1234,21,45000,RENT,5.0,VENTURE,A,1000,7.49,0,0,3
1235,24,45000,RENT,5.0,EDUCATION,A,1000,7.4,0,0,3
1236,23,45000,RENT,0.0,EDUCATION,C,1000,14.26,0,1,2
1237,22,48000,RENT,0.0,EDUCATION,A,1000,7.29,0,0,2
1238,21,42000,RENT,5.0,PERSONAL,D,1000,15.58,1,1,4
1239,25,49000,RENT,3.0,EDUCATION,A,1000,7.66,0,0,3
1240,21,50000,RENT,5.0,EDUCATION,C,1000,13.49,0,0,3
1241,26,26400,MORTGAGE,10.0,PERSONAL,C,8500,13.23,0,1,3
1242,22,26400,MORTGAGE,2.0,DEBTCONSOLIDATION,B,4400,11.49,0,0,4
1243,26,50400,RENT,1.0,PERSONAL,A,1000,5.42,0,0,3
1244,23,51000,RENT,0.0,DEBTCONSOLIDATION,A,1000,7.14,0,0,2
1245,26,54000,RENT,10.0,PERSONAL,B,1000,11.71,0,0,3
1246,22,56000,RENT,6.0,EDUCATION,B,1000,11.49,0,0,2
1247,22,58000,RENT,6.0,EDUCATION,B,1000,11.26,0,0,3
1248,21,26400,OWN,2.0,VENTURE,A,4000,7.51,0,0,4
1249,23,69000,RENT,0.0,MEDICAL,A,1000,7.29,0,0,3
1250,24,70399,RENT,0.0,DEBTCONSOLIDATION,A,1000,8.59,0,0,2
1251,22,72000,RENT,3.0,EDUCATION,A,1000,7.88,0,0,3
1252,25,26453,MORTGAGE,6.0,MEDICAL,B,7200,11.71,1,0,4
1253,23,75000,RENT,0.0,PERSONAL,C,1000,13.23,0,1,3
1254,24,87000,RENT,0.0,PERSONAL,C,1000,13.99,0,0,4
1255,21,26500,MORTGAGE,3.0,MEDICAL,D,6000,14.46,1,1,4
1256,26,96000,RENT,0.0,HOMEIMPROVEMENT,B,1000,10.36,0,0,3
1257,23,26500,OWN,6.0,VENTURE,A,6000,8.0,0,0,3
1258,23,14400,RENT,0.0,EDUCATION,B,1100,11.99,0,0,4
1259,23,77000,RENT,3.0,VENTURE,B,1150,10.95,0,0,2
1260,24,9960,RENT,4.0,VENTURE,A,1200,7.29,0,0,4
1261,24,26650,MORTGAGE,6.0,MEDICAL,B,1000,12.53,0,0,2
1262,24,13000,RENT,1.0,MEDICAL,B,1200,11.89,0,0,2
1263,22,14400,RENT,0.0,PERSONAL,B,1200,10.37,0,0,2
1264,22,26796,MORTGAGE,6.0,VENTURE,A,3000,8.32,0,0,3
1265,24,14400,RENT,0.0,MEDICAL,A,1200,7.29,0,0,4
1266,21,14400,RENT,2.0,DEBTCONSOLIDATION,A,1200,7.14,0,0,3
1267,23,15600,RENT,0.0,VENTURE,D,1200,14.91,1,0,4
1268,21,16200,RENT,3.0,EDUCATION,A,1200,7.49,0,0,3
1269,25,16800,RENT,4.0,MEDICAL,B,1200,10.38,0,0,2
1270,24,18000,RENT,0.0,EDUCATION,B,1200,11.89,0,0,4
1271,21,27000,MORTGAGE,3.0,MEDICAL,C,9600,13.49,0,1,2
1272,23,20400,RENT,4.0,EDUCATION,D,1200,18.25,1,0,4
1273,23,27000,OWN,4.0,VENTURE,A,6400,7.9,0,0,2
1274,23,20400,RENT,2.0,MEDICAL,A,1200,7.9,0,0,2
1275,22,21600,RENT,0.0,MEDICAL,A,1200,5.99,0,0,2
1276,22,27000,OWN,1.0,MEDICAL,B,4800,11.99,0,0,2
1277,23,27000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,1000,15.99,1,1,3
1278,23,26400,RENT,3.0,DEBTCONSOLIDATION,C,1200,14.35,1,1,4
1279,22,27600,RENT,5.0,VENTURE,C,1200,13.06,0,0,2
1280,22,28000,RENT,0.0,MEDICAL,B,1200,12.69,0,0,3
1281,22,27000,OWN,3.0,VENTURE,B,10800,10.74,0,0,3
1282,21,30000,RENT,2.0,EDUCATION,B,1200,9.62,0,0,3
1283,22,27000,OWN,0.0,MEDICAL,B,7750,10.37,0,0,3
1284,26,30000,RENT,2.0,VENTURE,B,1200,10.14,0,0,4
1285,22,31200,RENT,2.0,PERSONAL,B,1200,12.21,0,0,4
1286,23,31500,RENT,7.0,EDUCATION,B,1200,8.88,0,0,2
1287,24,32400,RENT,0.0,MEDICAL,C,1200,13.11,0,1,2
1288,22,27000,OWN,3.0,MEDICAL,A,6000,6.54,0,0,4
1289,23,33000,RENT,3.0,EDUCATION,A,1200,8.32,0,0,2
1290,21,34000,RENT,5.0,HOMEIMPROVEMENT,B,1200,12.69,1,0,4
1291,26,34000,RENT,0.0,VENTURE,B,1200,9.91,0,0,3
1292,22,34560,RENT,2.0,MEDICAL,E,1200,19.29,1,0,4
1293,22,29004,RENT,0.0,HOMEIMPROVEMENT,D,1200,15.7,1,1,4
1294,26,27000,MORTGAGE,2.0,PERSONAL,D,3025,15.95,0,0,2
1295,23,36000,RENT,7.0,DEBTCONSOLIDATION,C,1200,13.99,0,1,4
1296,24,36000,RENT,5.0,EDUCATION,B,1200,11.49,0,0,2
1297,23,36000,RENT,0.0,MEDICAL,B,1200,10.37,0,0,3
1298,21,40000,RENT,5.0,VENTURE,D,1200,15.58,0,0,4
1299,22,34000,RENT,0.0,HOMEIMPROVEMENT,D,1200,14.61,1,1,4
1300,25,40000,RENT,5.0,PERSONAL,A,1200,8.0,0,0,4
1301,25,43000,RENT,9.0,MEDICAL,A,1200,8.49,0,0,2
1302,24,27000,OWN,9.0,MEDICAL,A,9475,8.94,0,0,3
1303,22,44664,RENT,5.0,MEDICAL,C,1200,12.68,0,1,3
1304,23,39000,RENT,2.0,DEBTCONSOLIDATION,D,1200,15.95,1,0,2
1305,25,48000,RENT,4.0,EDUCATION,C,1200,12.68,0,0,4
1306,22,27000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,5000,12.18,0,0,4
1307,25,55000,RENT,3.0,DEBTCONSOLIDATION,B,1200,11.58,0,0,4
1308,23,58000,RENT,4.0,EDUCATION,C,1200,15.23,0,0,4
1309,23,58700,RENT,8.0,PERSONAL,B,1200,11.71,0,0,4
1310,24,27000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,7500,10.39,0,0,2
1311,25,60000,RENT,0.0,MEDICAL,A,1200,7.66,0,0,3
1312,22,100000,RENT,3.0,MEDICAL,A,1200,8.59,0,0,2
1313,24,9600,RENT,3.0,EDUCATION,C,1300,12.73,1,0,2
1314,26,41000,RENT,1.0,MEDICAL,A,1300,7.9,0,0,4
1315,24,45000,RENT,5.0,MEDICAL,C,1300,13.61,0,1,4
1316,26,50000,RENT,10.0,VENTURE,A,1300,6.99,0,0,3
1317,22,54000,RENT,4.0,DEBTCONSOLIDATION,C,1300,14.27,1,1,2
1318,25,27048,OTHER,9.0,MEDICAL,D,8000,15.05,1,1,2
1319,24,64000,RENT,8.0,HOMEIMPROVEMENT,C,1300,13.49,1,0,3
1320,25,89000,RENT,4.0,VENTURE,B,1300,10.59,0,0,4
1321,25,24000,RENT,0.0,EDUCATION,C,1325,13.49,1,1,2
1322,24,26000,RENT,2.0,MEDICAL,C,1325,12.87,1,0,4
1323,24,44400,RENT,0.0,PERSONAL,B,1325,10.0,1,0,4
1324,26,27138,MORTGAGE,10.0,DEBTCONSOLIDATION,B,2750,9.63,0,0,2
1325,25,51500,RENT,5.0,VENTURE,C,1325,14.79,0,0,3
1326,21,23004,RENT,5.0,VENTURE,B,1350,9.99,0,0,2
1327,25,42000,RENT,0.0,DEBTCONSOLIDATION,A,1350,5.42,0,0,2
1328,22,69600,RENT,6.0,DEBTCONSOLIDATION,C,1350,12.68,0,0,3
1329,24,10000,RENT,0.0,VENTURE,B,1400,10.83,0,0,4
1330,22,27302,MORTGAGE,6.0,MEDICAL,B,3725,12.69,0,0,2
1331,23,14650,RENT,0.0,DEBTCONSOLIDATION,D,1400,15.62,1,1,3
1332,24,27360,MORTGAGE,5.0,PERSONAL,A,8000,7.29,0,0,3
1333,24,27442,MORTGAGE,8.0,DEBTCONSOLIDATION,B,5175,10.99,0,0,4
1334,24,30000,RENT,4.0,MEDICAL,D,1400,15.62,1,1,4
1335,25,30000,RENT,4.0,MEDICAL,C,1400,13.11,0,0,2
1336,22,33000,RENT,1.0,MEDICAL,C,1400,14.27,0,1,4
1337,26,40000,RENT,1.0,MEDICAL,A,1400,7.74,0,0,3
1338,26,40044,RENT,1.0,VENTURE,B,1400,11.86,0,0,4
1339,21,27568,OTHER,0.0,MEDICAL,D,3500,14.42,1,0,4
1340,26,35652,RENT,5.0,DEBTCONSOLIDATION,B,1400,11.49,1,0,4
1341,24,27600,MORTGAGE,1.0,PERSONAL,C,2000,14.27,0,1,2
1342,26,27600,OWN,2.0,VENTURE,B,2500,11.71,0,0,3
1343,24,27600,OWN,8.0,MEDICAL,A,7000,7.9,0,0,4
1344,23,42000,RENT,7.0,EDUCATION,B,1400,10.0,1,0,4
1345,25,27600,MORTGAGE,1.0,HOMEIMPROVEMENT,A,11500,6.03,1,0,4
1346,22,27600,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8400,7.51,0,0,3
1347,24,27600,MORTGAGE,5.0,MEDICAL,D,6000,15.62,1,1,2
1348,23,30000,RENT,1.0,PERSONAL,D,1450,15.58,1,0,4
1349,24,47000,RENT,0.0,MEDICAL,B,1450,10.74,0,0,4
1350,26,55560,RENT,5.0,MEDICAL,C,1450,14.27,0,0,3
1351,22,101000,RENT,0.0,EDUCATION,A,1475,5.79,0,0,3
1352,24,27000,RENT,1.0,MEDICAL,D,1500,16.29,1,1,4
1353,22,27040,RENT,0.0,DEBTCONSOLIDATION,C,1500,12.73,0,0,2
1354,25,27996,RENT,0.0,MEDICAL,B,1500,11.89,0,0,3
1355,23,28000,RENT,7.0,PERSONAL,C,1500,14.17,0,1,4
1356,22,27600,OWN,0.0,EDUCATION,A,9600,8.59,0,0,3
1357,23,27600,MORTGAGE,0.0,EDUCATION,C,1200,13.92,0,1,3
1358,24,28596,RENT,5.0,EDUCATION,B,1500,11.46,0,0,4
1359,23,28800,RENT,0.0,MEDICAL,A,1500,7.74,0,0,3
1360,23,30000,RENT,1.0,DEBTCONSOLIDATION,A,1500,7.51,0,0,3
1361,21,30000,RENT,0.0,DEBTCONSOLIDATION,A,1500,7.29,0,0,3
1362,24,30000,RENT,2.0,DEBTCONSOLIDATION,C,1500,14.22,0,1,4
1363,25,30000,RENT,0.0,EDUCATION,E,1500,16.82,1,1,3
1364,26,30000,RENT,0.0,HOMEIMPROVEMENT,D,1500,14.61,1,1,3
1365,21,30000,RENT,0.0,DEBTCONSOLIDATION,C,1500,13.92,0,0,2
1366,23,31000,RENT,1.0,DEBTCONSOLIDATION,A,1500,8.94,0,0,3
1367,26,27983,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000,7.88,0,0,3
1368,25,31200,RENT,9.0,VENTURE,B,1500,11.12,0,0,2
1369,25,31500,RENT,2.0,VENTURE,B,1500,10.99,0,0,4
1370,25,32000,RENT,2.0,DEBTCONSOLIDATION,A,1500,7.49,0,0,4
1371,23,27996,OWN,1.0,PERSONAL,D,4800,15.99,0,1,2
1372,25,32000,RENT,1.0,DEBTCONSOLIDATION,A,1500,7.29,0,0,3
1373,24,32000,RENT,1.0,EDUCATION,C,1500,13.92,0,1,4
1374,24,32304,RENT,8.0,MEDICAL,B,1500,9.91,1,0,3
1375,25,33000,RENT,5.0,VENTURE,B,1500,11.48,0,0,4
1376,22,27996,OWN,5.0,MEDICAL,A,5000,5.79,0,0,2
1377,23,27996,OWN,1.0,EDUCATION,C,4200,14.72,0,1,4
1378,23,27996,OWN,2.0,MEDICAL,B,9250,10.75,0,0,2
1379,22,27996,MORTGAGE,4.0,MEDICAL,D,3250,15.21,1,0,2
1380,22,27996,MORTGAGE,4.0,MEDICAL,B,5500,10.38,0,0,2
1381,26,33600,RENT,6.0,MEDICAL,F,1500,19.41,0,0,4
1382,23,33996,RENT,1.0,EDUCATION,A,1500,6.99,0,0,4
1383,25,34942,RENT,7.0,PERSONAL,B,1500,10.99,0,0,4
1384,21,35000,RENT,3.0,EDUCATION,A,1500,5.79,0,0,2
1385,25,35000,RENT,1.0,MEDICAL,B,1500,10.0,0,0,4
1386,23,35000,RENT,6.0,DEBTCONSOLIDATION,B,1500,8.88,0,0,3
1387,21,27996,MORTGAGE,5.0,EDUCATION,A,10000,9.63,0,0,4
1388,23,29004,RENT,7.0,DEBTCONSOLIDATION,D,1500,14.59,1,1,2
1389,24,36000,RENT,2.0,EDUCATION,C,1500,15.23,0,0,2
1390,24,36000,RENT,5.0,PERSONAL,B,1500,10.0,0,0,3
1391,22,28000,OWN,1.0,VENTURE,A,12300,6.62,0,0,2
1392,21,36000,RENT,0.0,EDUCATION,B,1500,10.37,0,0,4
1393,24,30996,RENT,0.0,HOMEIMPROVEMENT,D,1500,15.99,1,1,2
1394,22,38000,RENT,2.0,EDUCATION,C,1500,13.22,0,1,2
1395,23,28000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,9500,15.62,1,0,2
1396,23,28000,MORTGAGE,5.0,MEDICAL,A,2500,5.99,0,0,2
1397,23,38000,RENT,4.0,VENTURE,A,1500,8.32,0,0,3
1398,23,28000,OWN,6.0,VENTURE,B,7000,9.99,0,0,4
1399,24,39000,RENT,8.0,MEDICAL,D,1500,15.62,0,1,3
1400,25,33996,RENT,8.0,MEDICAL,E,1500,16.82,1,0,4
1401,23,40000,RENT,7.0,VENTURE,C,1500,13.99,0,1,2
1402,21,28000,MORTGAGE,2.0,EDUCATION,C,1000,12.99,0,1,4
1403,22,28000,MORTGAGE,6.0,PERSONAL,B,10000,10.99,0,0,3
1404,24,34000,RENT,3.0,DEBTCONSOLIDATION,A,1500,8.94,1,0,2
1405,21,40000,RENT,5.0,EDUCATION,B,1500,12.18,0,0,4
1406,23,40000,RENT,0.0,VENTURE,C,1500,11.78,0,0,2
1407,22,34980,RENT,3.0,DEBTCONSOLIDATION,C,1500,12.23,1,1,4
1408,23,28000,MORTGAGE,2.0,VENTURE,B,8400,10.99,0,0,2
1409,21,42000,RENT,5.0,EDUCATION,A,1500,5.79,0,0,3
1410,22,36000,RENT,0.0,EDUCATION,C,1500,13.16,1,1,4
1411,23,42000,RENT,3.0,DEBTCONSOLIDATION,B,1500,10.71,0,0,2
1412,25,42769,RENT,3.0,EDUCATION,A,1500,7.49,0,0,3
1413,23,28000,MORTGAGE,5.0,EDUCATION,A,4000,6.92,0,0,4
1414,23,44400,RENT,0.0,EDUCATION,B,1500,11.63,0,0,2
1415,22,28000,MORTGAGE,5.0,EDUCATION,A,8500,6.17,0,0,2
1416,24,39000,RENT,3.0,EDUCATION,A,1500,8.49,1,0,3
1417,23,28000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,5225,14.84,1,0,2
1418,23,45000,RENT,0.0,EDUCATION,A,1500,7.51,0,0,4
1419,26,45000,RENT,3.0,VENTURE,B,1500,10.25,0,0,3
1420,25,48000,RENT,2.0,MEDICAL,B,1500,10.36,0,0,3
1421,26,42000,RENT,1.0,VENTURE,D,1500,14.61,1,1,3
1422,22,42500,RENT,0.0,MEDICAL,E,1500,17.19,1,1,4
1423,24,48720,RENT,2.0,MEDICAL,C,1500,14.35,0,1,2
1424,24,50000,RENT,1.0,DEBTCONSOLIDATION,C,1500,14.26,0,0,2
1425,25,50500,RENT,0.0,MEDICAL,B,1500,11.89,0,0,3
1426,26,51996,RENT,10.0,VENTURE,C,1500,13.85,0,1,4
1427,25,28000,OWN,4.0,VENTURE,B,12200,12.53,0,0,4
1428,22,28000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,10750,11.14,0,0,2
1429,21,52000,RENT,5.0,EDUCATION,B,1500,11.99,0,0,3
1430,24,54000,RENT,8.0,MEDICAL,C,1500,14.17,0,1,2
1431,25,28000,MORTGAGE,3.0,EDUCATION,A,5000,8.0,0,0,2
1432,26,28000,OWN,5.0,PERSONAL,D,4000,15.37,0,0,3
1433,23,54000,RENT,7.0,PERSONAL,B,1500,9.62,0,0,3
1434,25,28000,MORTGAGE,9.0,MEDICAL,A,4000,7.68,0,0,2
1435,26,54000,RENT,1.0,HOMEIMPROVEMENT,C,1500,13.98,0,1,4
1436,24,28000,OTHER,0.0,EDUCATION,B,9000,10.83,1,0,3
1437,26,55400,RENT,1.0,MEDICAL,C,1500,12.84,0,0,4
1438,21,51000,RENT,0.0,HOMEIMPROVEMENT,D,1500,15.58,1,1,4
1439,22,57160,RENT,2.0,MEDICAL,B,1500,11.36,0,0,3
1440,24,57996,RENT,2.0,DEBTCONSOLIDATION,B,1500,10.75,0,0,4
1441,22,58000,RENT,6.0,EDUCATION,A,1500,5.42,0,0,2
1442,22,60000,RENT,6.0,MEDICAL,C,1500,13.57,0,1,2
1443,25,63000,RENT,0.0,DEBTCONSOLIDATION,B,1500,12.42,0,0,4
1444,22,71000,RENT,6.0,EDUCATION,A,1500,6.99,0,0,3
1445,24,69764,RENT,2.0,PERSONAL,D,1500,14.42,1,1,4
1446,25,28176,OWN,3.0,MEDICAL,B,1000,9.63,0,0,4
1447,21,12000,RENT,3.0,EDUCATION,B,1600,10.59,1,0,2
1448,24,14400,RENT,0.0,PERSONAL,D,1600,18.25,1,0,3
1449,24,15120,RENT,4.0,MEDICAL,A,1600,7.51,0,0,3
1450,21,15360,RENT,0.0,EDUCATION,B,1600,12.69,0,0,2
1451,24,28500,OWN,4.0,VENTURE,D,3500,14.59,0,0,3
1452,23,22800,RENT,0.0,PERSONAL,C,1600,13.06,0,0,2
1453,22,20000,RENT,7.0,EDUCATION,A,1675,7.74,0,0,3
1454,21,28500,OWN,0.0,EDUCATION,C,4800,12.87,0,0,3
1455,22,28500,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8500,7.68,0,0,4
1456,23,24960,RENT,3.0,MEDICAL,B,1675,11.11,0,0,3
1457,23,28800,RENT,1.0,PERSONAL,D,1675,15.21,1,1,2
1458,23,46300,RENT,0.0,PERSONAL,A,1675,6.54,0,0,3
1459,24,60000,RENT,0.0,HOMEIMPROVEMENT,A,1675,6.54,0,0,4
1460,21,28596,MORTGAGE,3.0,PERSONAL,A,2000,7.29,0,0,4
1461,23,17688,RENT,0.0,PERSONAL,B,1700,11.11,0,0,3
1462,23,18600,RENT,2.0,DEBTCONSOLIDATION,B,1700,9.99,0,0,3
1463,23,28644,MORTGAGE,2.0,EDUCATION,B,10000,10.75,0,0,2
1464,23,45000,RENT,2.0,DEBTCONSOLIDATION,C,1700,14.72,0,0,2
1465,21,28692,MORTGAGE,5.0,EDUCATION,B,3000,10.75,0,0,2
1466,21,9600,RENT,0.0,EDUCATION,A,1750,8.94,1,0,2
1467,26,28800,OWN,8.0,EDUCATION,A,6000,8.9,0,0,3
1468,26,9840,RENT,5.0,VENTURE,B,1750,9.99,1,0,4
1469,22,28800,OWN,6.0,EDUCATION,A,8875,8.9,0,0,3
1470,23,10000,RENT,1.0,DEBTCONSOLIDATION,D,1750,15.05,1,1,3
1471,26,28800,MORTGAGE,2.0,VENTURE,A,5150,6.62,0,0,2
1472,23,17000,RENT,0.0,VENTURE,B,1750,10.95,0,0,3
1473,23,22800,RENT,3.0,PERSONAL,D,1750,15.7,1,1,2
1474,26,96000,RENT,2.0,HOMEIMPROVEMENT,A,1750,6.54,0,0,2
1475,23,22800,RENT,5.0,EDUCATION,A,1775,6.99,0,0,4
1476,21,40000,RENT,0.0,EDUCATION,A,1775,6.54,0,0,3
1477,23,45000,RENT,0.0,EDUCATION,C,1775,12.72,0,1,2
1478,24,28800,MORTGAGE,8.0,HOMEIMPROVEMENT,A,1400,8.9,1,0,3
1479,24,14400,RENT,3.0,DEBTCONSOLIDATION,A,1800,6.92,0,0,3
1480,23,28800,MORTGAGE,6.0,MEDICAL,B,5000,11.99,0,0,3
1481,24,28800,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6075,8.49,0,0,2
1482,24,28800,MORTGAGE,1.0,PERSONAL,B,3500,9.99,0,0,4
1483,21,18000,RENT,5.0,PERSONAL,A,1800,6.62,0,0,3
1484,26,18000,RENT,1.0,VENTURE,C,1800,13.8,0,1,3
1485,22,18000,RENT,1.0,MEDICAL,B,1800,12.18,1,0,3
1486,22,28800,MORTGAGE,2.0,MEDICAL,A,10000,7.49,0,0,2
1487,24,21000,RENT,2.0,MEDICAL,B,1800,10.65,0,0,2
1488,21,28800,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,7.49,0,0,3
1489,22,28800,OWN,2.0,DEBTCONSOLIDATION,D,10000,16.49,0,0,4
1490,23,28800,MORTGAGE,0.0,MEDICAL,A,6000,7.49,0,0,2
1491,24,24000,RENT,0.0,MEDICAL,B,1800,11.26,0,0,2
1492,23,25000,RENT,2.0,MEDICAL,B,1800,12.69,1,0,3
1493,25,28000,RENT,0.0,MEDICAL,B,1800,12.53,0,0,3
1494,22,45000,RENT,4.0,VENTURE,D,1800,16.49,0,0,4
1495,25,45000,RENT,2.0,DEBTCONSOLIDATION,C,1800,12.61,0,1,4
1496,23,28800,OWN,2.0,PERSONAL,B,3000,11.11,0,0,4
1497,23,28800,MORTGAGE,7.0,DEBTCONSOLIDATION,B,8400,9.63,0,0,3
1498,26,45000,RENT,5.0,MEDICAL,D,1800,14.11,0,1,2
1499,24,28800,OWN,8.0,VENTURE,B,6000,10.74,0,0,2
1500,22,45336,RENT,6.0,VENTURE,D,1800,15.21,0,0,3
1501,23,48000,RENT,4.0,PERSONAL,B,1800,11.49,0,0,4
1502,21,48000,RENT,1.0,DEBTCONSOLIDATION,C,1800,13.35,0,1,2
1503,23,50960,RENT,7.0,VENTURE,D,1800,16.02,0,0,2
1504,21,28800,MORTGAGE,2.0,PERSONAL,C,5500,13.23,0,1,2
1505,22,57000,RENT,0.0,DEBTCONSOLIDATION,C,1800,14.27,0,0,3
1506,22,58000,RENT,3.0,PERSONAL,B,1800,12.18,0,0,2
1507,22,71004,RENT,6.0,EDUCATION,B,1800,11.12,0,0,4
1508,22,73000,RENT,1.0,VENTURE,C,1800,11.41,0,0,3
1509,26,75000,RENT,1.0,VENTURE,B,1800,9.25,0,0,2
1510,24,75000,RENT,5.0,HOMEIMPROVEMENT,A,1800,8.94,0,0,4
1511,21,14400,RENT,2.0,VENTURE,D,1825,15.62,1,0,2
1512,25,19200,RENT,0.0,PERSONAL,C,1825,12.68,0,1,2
1513,25,28800,MORTGAGE,9.0,HOMEIMPROVEMENT,B,6250,10.25,0,0,2
1514,24,35000,RENT,4.0,EDUCATION,A,1850,7.12,0,0,2
1515,21,13200,RENT,2.0,DEBTCONSOLIDATION,A,1875,6.99,0,0,3
1516,24,14400,RENT,1.0,EDUCATION,C,1875,13.49,0,1,2
1517,22,26500,RENT,3.0,DEBTCONSOLIDATION,A,1900,7.29,1,0,3
1518,24,32000,RENT,5.0,MEDICAL,C,1900,13.49,0,1,2
1519,23,30000,RENT,0.0,PERSONAL,B,1925,12.18,0,0,2
1520,25,42000,RENT,4.0,EDUCATION,A,1925,6.17,0,0,4
1521,23,16800,RENT,0.0,DEBTCONSOLIDATION,B,1950,10.37,0,0,2
1522,22,28880,MORTGAGE,4.0,MEDICAL,A,2000,8.59,0,0,3
1523,24,31200,RENT,3.0,MEDICAL,C,1950,13.11,0,1,4
1524,24,28900,MORTGAGE,2.0,DEBTCONSOLIDATION,C,5500,12.98,0,1,2
1525,24,10000,RENT,2.0,DEBTCONSOLIDATION,B,2000,10.25,1,0,2
1526,23,28989,MORTGAGE,0.0,EDUCATION,A,10000,8.0,0,0,2
1527,23,12000,RENT,0.0,EDUCATION,A,2000,7.74,1,0,4
1528,25,12000,RENT,2.0,HOMEIMPROVEMENT,B,2000,11.89,1,0,4
1529,23,29000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,11500,7.9,0,0,4
1530,24,14400,RENT,4.0,VENTURE,B,2000,10.65,0,0,4
1531,26,14400,RENT,1.0,PERSONAL,D,2000,17.49,1,0,4
1532,21,29000,MORTGAGE,0.0,PERSONAL,B,4200,11.99,0,0,3
1533,26,14400,RENT,4.0,PERSONAL,B,2000,10.37,0,0,2
1534,21,14400,RENT,0.0,DEBTCONSOLIDATION,A,2000,5.79,0,0,2
1535,26,29000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,7200,8.49,0,0,4
1536,26,14400,RENT,2.0,DEBTCONSOLIDATION,D,2000,15.58,1,0,4
1537,25,15000,RENT,0.0,MEDICAL,A,2000,7.88,0,0,4
1538,21,15600,RENT,0.0,MEDICAL,A,2000,7.9,0,0,2
1539,24,15915,RENT,0.0,PERSONAL,D,2000,15.05,1,1,4
1540,25,15996,RENT,1.0,EDUCATION,C,2000,13.48,0,1,4
1541,25,18000,RENT,4.0,DEBTCONSOLIDATION,A,2000,7.51,1,0,4
1542,23,18000,RENT,2.0,EDUCATION,C,2000,14.79,0,0,3
1543,21,18000,RENT,1.0,EDUCATION,A,2000,5.42,0,0,3
1544,26,18000,RENT,2.0,EDUCATION,D,2000,13.3,1,0,2
1545,22,19176,RENT,3.0,VENTURE,C,2000,14.22,0,1,2
1546,24,29000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,20000,10.62,0,0,3
1547,24,19200,RENT,2.0,MEDICAL,C,2000,13.49,0,0,4
1548,23,19200,RENT,2.0,EDUCATION,B,2000,10.59,0,0,4
1549,26,19200,RENT,3.0,MEDICAL,A,2000,6.17,0,0,4
1550,22,19728,RENT,5.0,DEBTCONSOLIDATION,A,2000,7.49,0,0,2
1551,26,20004,RENT,2.0,EDUCATION,A,2000,8.59,1,0,3
1552,23,29004,MORTGAGE,2.0,MEDICAL,B,6000,11.99,0,0,2
1553,22,29004,MORTGAGE,3.0,VENTURE,B,5000,9.25,0,0,4
1554,22,29004,MORTGAGE,6.0,EDUCATION,A,2500,6.91,0,0,3
1555,22,21000,RENT,0.0,EDUCATION,C,2000,14.22,0,1,3
1556,23,29004,OWN,1.0,EDUCATION,C,2000,13.16,0,1,3
1557,21,21600,RENT,0.0,DEBTCONSOLIDATION,B,2000,11.71,1,0,2
1558,22,21600,RENT,1.0,DEBTCONSOLIDATION,D,2000,16.89,1,0,2
1559,23,22000,RENT,1.0,VENTURE,C,2000,13.99,0,0,2
1560,22,22000,RENT,0.0,VENTURE,A,2000,7.29,0,0,3
1561,23,22004,RENT,8.0,EDUCATION,B,2000,10.39,0,0,3
